index,reactant,reagent,product,catalyst,methanol_sty,time_h,temperature_c,pressure_bar,h2_co2_ratio,ghsv_h-1,catalyst_components_count,catalyst_primary_loading_wt,source_dataset
suvarna-462,O=C=O,[H][H],CO,[Cu].[C].[In],12.282125957587,1.0,239.85,30.0,3.0,7500.0,3.0,7.7,suvarna
suvarna-463,O=C=O,[H][H],CO,[Cu].[In],12.26627419064,1.0,279.85,30.0,3.0,7500.0,2.0,41.0,suvarna
suvarna-464,O=C=O,[H][H],CO,[Cu].[Zn].[Si].[Ga],12.23679999999999,1.0,259.85,20.0,3.0,18000.0,4.0,4.5,suvarna
suvarna-465,O=C=O,[H][H],CO,[In],12.185334000000001,1.0,299.85,40.0,4.0,9000.0,1.0,100.0,suvarna
suvarna-466,O=C=O,[H][H],CO,[Cu].[Al].[Zn].[Zr].[Mn],12.15,1.0,269.85,28.0,3.0,4320.0,5.0,10.0,suvarna
suvarna-467,O=C=O,[H][H],CO,[Cu].[Zn].[Al],12.14452799999999,1.0,199.85,30.0,3.0,8800.0,3.0,27.0,suvarna
suvarna-468,O=C=O,[H][H],CO,[Cu].[In],12.14257406441737,1.0,239.85,30.0,3.0,7500.0,2.0,19.0,suvarna
suvarna-469,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Al],12.138849771688,1.0,199.85,80.0,3.0,13200.0,4.0,56.26,suvarna
suvarna-470,O=C=O,[H][H],CO,[In],12.05420999999999,1.0,299.85,40.0,3.0,12000.0,1.0,100.0,suvarna
suvarna-471,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],12.032,1.0,239.85,20.0,3.0,7800.0,3.0,37.0,suvarna
suvarna-472,O=C=O,[H][H],CO,[In].[Al],12.0,1.0,349.85,40.0,3.0,21600.0,2.0,6.2,suvarna
suvarna-473,O=C=O,[H][H],CO,[In],11.99065499999999,1.0,299.85,40.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-474,O=C=O,[H][H],CO,[In],11.98970357142857,1.0,299.85,40.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-475,O=C=O,[H][H],CO,[In].[Pt],11.980721552472701,1.0,259.85,20.0,3.0,24000.0,2.0,99.66,suvarna
suvarna-476,O=C=O,[H][H],CO,[Cu].[In],11.91877435714992,1.0,259.85,30.0,3.0,7500.0,2.0,41.0,suvarna
suvarna-477,O=C=O,[H][H],CO,[Cu].[Zn].[Pd],11.899999999999999,1.0,229.85,45.0,3.0,10800.0,3.0,47.26,suvarna
suvarna-478,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],11.87199999999999,1.0,249.85,30.0,3.0,10000.0,3.0,16.6,suvarna
suvarna-479,O=C=O,[H][H],CO,[Cu].[S].[La],11.72,1.0,219.85,30.0,3.0,12000.0,3.0,8.1,suvarna
suvarna-480,O=C=O,[H][H],CO,[Cu].[Al].[Zn].[Zr].[Mn],11.716,1.0,269.85,24.0,3.0,4320.0,5.0,10.0,suvarna
suvarna-481,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],11.63625284170578,1.0,229.92019793188803,20.0,3.0,2400.0,3.0,8.15,suvarna
suvarna-482,O=C=O,[H][H],CO,[Cu].[Zn].[Pd],11.600000000000001,1.0,289.85,45.0,3.0,10800.0,3.0,50.25,suvarna
suvarna-483,O=C=O,[H][H],CO,[In].[Ag],11.5830890394558,1.0,249.85,50.0,4.0,21000.0,2.0,99.67,suvarna
suvarna-484,O=C=O,[H][H],CO,[Cu].[Zr],11.535,1.0,299.85,30.0,3.0,7500.0,2.0,35.0,suvarna
suvarna-485,O=C=O,[H][H],CO,[Cu].[Zr].[Ce],11.52171428571428,1.0,239.85,30.0,3.0,8800.0,3.0,19.5,suvarna
suvarna-486,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],11.485106134670819,1.0,249.826401602779,20.0,3.0,2400.0,3.0,11.65,suvarna
suvarna-487,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],11.47706109615608,1.0,219.800294714516,20.0,3.0,2400.0,3.0,8.15,suvarna
suvarna-488,O=C=O,[H][H],CO,[Cu].[Zr],11.46321428571428,1.0,259.85,30.0,3.0,7500.0,2.0,35.0,suvarna
suvarna-489,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],11.4394904458598,1.0,239.85,20.0,3.0,2400.0,3.0,8.0,suvarna
suvarna-490,O=C=O,[H][H],CO,[Cu].[Ce],11.390624999999991,1.0,259.85,30.0,3.0,7500.0,2.0,35.0,suvarna
suvarna-491,O=C=O,[H][H],CO,[In],11.37271821428571,1.0,349.85,40.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-492,O=C=O,[H][H],CO,[In],11.2707182320441,1.0,249.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-493,O=C=O,[H][H],CO,[Cu].[Ce],11.23232142857142,1.0,239.85,30.0,3.0,7500.0,2.0,35.0,suvarna
suvarna-494,O=C=O,[H][H],CO,[Cu].[Zr].[C].[N],11.19536403534168,1.0,259.85,30.0,3.0,3600.0,4.0,10.0,suvarna
suvarna-495,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],11.184,1.0,249.85,30.0,3.0,10000.0,3.0,16.6,suvarna
suvarna-496,O=C=O,[H][H],CO,[Cu].[In],11.17486853840041,1.0,239.85,30.0,3.0,7500.0,2.0,32.0,suvarna
suvarna-497,O=C=O,[H][H],CO,[In].[Zr].[Y],11.1364168409191,1.0,269.85,4.0,4.0,52000.0,3.0,8.4,suvarna
suvarna-498,O=C=O,[H][H],CO,[In],11.0788804948862,1.0,249.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-499,O=C=O,[H][H],CO,[Cu].[C].[In],11.05245090412076,1.0,259.85,30.0,3.0,7500.0,3.0,8.4,suvarna
suvarna-500,O=C=O,[H][H],CO,[In].[Al],11.0,1.0,324.85,40.0,3.0,21600.0,2.0,6.2,suvarna
suvarna-501,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],10.9586524920968,1.0,179.85000000000002,80.0,3.0,13200.0,3.0,58.0,suvarna
suvarna-502,O=C=O,[H][H],CO,[In],10.88766967960106,1.0,339.85,50.0,4.0,16000.0,1.0,100.0,suvarna
suvarna-503,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],10.872719879622771,1.0,250.02183827267103,20.0,3.0,2400.0,3.0,8.15,suvarna
suvarna-504,O=C=O,[H][H],CO,[In],10.85738437311174,1.0,299.85,50.0,3.0,4500.0,1.0,100.0,suvarna
suvarna-505,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],10.84285714285714,1.0,199.85,30.0,3.0,8800.0,3.0,28.0,suvarna
suvarna-506,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],10.82974466432922,1.0,249.75612403625507,20.0,3.0,2400.0,3.0,7.4,suvarna
suvarna-507,O=C=O,[H][H],CO,[Pd].[Zn].[Al],10.733637658765,1.0,249.85,30.0,3.0,6000.0,3.0,2.69,suvarna
suvarna-508,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],10.701071134851931,1.0,249.75519496549805,20.0,3.0,2400.0,3.0,9.05,suvarna
suvarna-509,O=C=O,[H][H],CO,[Pd].[Ti],10.6848,1.0,249.85,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-510,O=C=O,[H][H],CO,[Cu].[Zn].[Al],10.59130285714285,1.0,179.85000000000002,30.0,3.0,8800.0,3.0,27.0,suvarna
suvarna-511,O=C=O,[H][H],CO,[Cu].[Zn].[Al],10.495000000000001,1.0,199.85,50.0,3.0,6000.0,3.0,52.0,suvarna
suvarna-512,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Si],10.381309302104471,1.0,239.85,20.0,3.0,15600.0,4.0,30.7,suvarna
suvarna-513,O=C=O,[H][H],CO,[In],10.37688428571428,1.0,299.85,40.0,2.0,9000.0,1.0,100.0,suvarna
suvarna-514,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],10.344926405275311,1.0,229.933337646876,20.0,3.0,2400.0,3.0,9.05,suvarna
suvarna-515,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],10.340792338280071,1.0,269.7886813300571,20.0,3.0,2400.0,3.0,11.65,suvarna
suvarna-516,O=C=O,[H][H],CO,[Cu].[Al],10.34,1.0,199.85,360.0,3.8,10588.235294117649,2.0,18.0,suvarna
suvarna-517,O=C=O,[H][H],CO,[In],10.272195,1.0,299.85,30.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-518,O=C=O,[H][H],CO,[Cu].[Zn].[Si].[Ga],10.252799999999999,1.0,249.85,20.0,3.0,18000.0,4.0,4.5,suvarna
suvarna-519,O=C=O,[H][H],CO,[Cu].[Zn].[Al],10.24,1.0,159.85000000000002,40.0,3.0,23800.0,3.0,46.8,suvarna
suvarna-520,O=C=O,[H][H],CO,[In],10.2386137163887,1.0,269.85,50.0,4.0,26000.0,1.0,100.0,suvarna
suvarna-521,O=C=O,[H][H],CO,[In],10.23000019688371,1.0,299.85,30.0,3.0,7500.0,1.0,100.0,suvarna
suvarna-522,O=C=O,[H][H],CO,[Cu].[Zn],10.2,1.0,229.85,50.0,10.0,15000.0,2.0,61.0,suvarna
suvarna-523,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],10.192,1.0,249.85,20.0,3.0,18000.0,3.0,5.6,suvarna
suvarna-524,O=C=O,[H][H],CO,[In],10.1623504061263,1.0,249.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-525,O=C=O,[H][H],CO,[Cu].[Zn].[Si],10.1184,1.0,269.85,20.0,3.0,18000.0,3.0,4.4,suvarna
suvarna-526,O=C=O,[H][H],CO,[In],10.09456714285714,1.0,299.85,40.0,2.0,9000.0,1.0,100.0,suvarna
suvarna-527,O=C=O,[H][H],CO,[Cu].[In],10.03351706279776,1.0,239.85,30.0,3.0,7500.0,2.0,41.0,suvarna
suvarna-528,O=C=O,[H][H],CO,[In].[Al],10.0,1.0,299.85,40.0,3.0,21600.0,2.0,12.3,suvarna
suvarna-529,O=C=O,[H][H],CO,[In],9.9766584106758,1.0,329.85,30.0,3.0,7500.0,1.0,100.0,suvarna
suvarna-530,O=C=O,[H][H],CO,[In],9.94052013904661,1.0,249.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-531,O=C=O,[H][H],CO,[In],9.89717978434005,1.0,339.85,40.0,4.0,16000.0,1.0,100.0,suvarna
suvarna-532,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Si],9.87856855943106,1.0,219.85,20.0,3.0,15600.0,4.0,31.5,suvarna
suvarna-533,O=C=O,[H][H],CO,[In],9.866776248379459,1.0,249.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-534,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],9.834394904458591,1.0,259.85,20.0,3.0,2400.0,3.0,8.0,suvarna
suvarna-535,O=C=O,[H][H],CO,[Cu].[C].[In],9.8260223048327,1.0,279.85,20.0,3.0,7500.0,3.0,8.4,suvarna
suvarna-536,O=C=O,[H][H],CO,[Cu].[Zn].[Pd],9.8,1.0,269.85,45.0,3.0,10800.0,3.0,50.25,suvarna
suvarna-537,O=C=O,[H][H],CO,[In],9.70950570342204,1.0,239.85,50.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-538,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Pd],9.63199999999999,1.0,159.85000000000002,40.0,3.0,23800.0,4.0,45.0,suvarna
suvarna-539,O=C=O,[H][H],CO,[In],9.58258928571428,1.0,299.85,40.0,3.0,6000.0,1.0,100.0,suvarna
suvarna-540,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],9.555073048698521,1.0,229.800745977455,20.0,3.0,2400.0,3.0,7.4,suvarna
suvarna-541,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Mg],9.55275343918072,1.0,219.85,80.0,3.0,13200.0,4.0,56.26,suvarna
suvarna-542,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Al],9.53929539295392,1.0,229.85,30.0,5.0,2240.0,4.0,30.0,suvarna
suvarna-543,O=C=O,[H][H],CO,[Cu].[Zn].[Si].[Ga],9.539199999999989,1.0,249.85,20.0,3.0,18000.0,4.0,4.3,suvarna
suvarna-544,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Mn],9.51215032176359,1.0,199.85,80.0,3.0,13200.0,4.0,56.26,suvarna
suvarna-545,O=C=O,[H][H],CO,[Cu].[Zr].[C].[N],9.360506911424569,1.0,259.85,30.0,3.0,3600.0,4.0,10.0,suvarna
suvarna-546,O=C=O,[H][H],CO,[In],9.2575294242726,1.0,299.85,30.0,3.0,7500.0,1.0,100.0,suvarna
suvarna-547,O=C=O,[H][H],CO,[Cu].[Al].[Zn].[Zr].[Mn],9.2,1.0,269.85,20.0,3.0,4320.0,5.0,10.0,suvarna
suvarna-548,O=C=O,[H][H],CO,[In].[Si].[Ni].[Al],9.198606271777,1.0,259.85,1.0,3.0,12000.0,4.0,6.1,suvarna
suvarna-549,O=C=O,[H][H],CO,[In].[Si].[Ni].[Al],9.198606271777,1.0,259.85,1.0,3.0,12000.0,4.0,5.3,suvarna
suvarna-550,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],9.18471337579617,1.0,219.85,20.0,3.0,2400.0,3.0,8.0,suvarna
suvarna-551,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],9.120000000000001,1.0,239.85,20.0,3.0,3600.0,3.0,37.0,suvarna
suvarna-552,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],9.05142857142857,1.0,199.85,30.0,3.0,8800.0,4.0,23.0,suvarna
suvarna-553,O=C=O,[H][H],CO,[Pd].[Zn],9.03965003908177,1.0,249.85,30.0,3.0,6000.0,2.0,2.67,suvarna
suvarna-554,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Pd],9.024000000000001,1.0,179.85000000000002,40.0,3.0,23800.0,4.0,42.5,suvarna
suvarna-555,O=C=O,[H][H],CO,[In],8.970488704780701,1.0,329.85,30.0,3.0,7500.0,1.0,100.0,suvarna
suvarna-556,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],8.958902323335579,1.0,219.96175393959103,20.0,3.0,2400.0,3.0,9.05,suvarna
suvarna-557,O=C=O,[H][H],CO,[In].[Si].[Ni].[Al],8.9198606271777,1.0,259.85,1.0,3.0,12000.0,4.0,5.9,suvarna
suvarna-558,O=C=O,[H][H],CO,[In],8.91340888658278,1.0,339.85,50.0,4.0,16000.0,1.0,100.0,suvarna
suvarna-559,O=C=O,[H][H],CO,[In],8.886805782358561,1.0,299.85,40.0,4.0,16000.0,1.0,100.0,suvarna
suvarna-560,O=C=O,[H][H],CO,[Cu].[Zn].[Si],8.8768,1.0,259.85,20.0,3.0,18000.0,3.0,4.4,suvarna
suvarna-561,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Y],8.87068551596571,1.0,179.85000000000002,80.0,3.0,13200.0,4.0,56.26,suvarna
suvarna-562,O=C=O,[H][H],CO,[Pd].[Zn],8.85759999999999,1.0,249.85,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-563,O=C=O,[H][H],CO,[Cu].[Zr].[C].[N],8.836473062993461,1.0,299.85,30.0,3.0,3600.0,4.0,10.0,suvarna
suvarna-564,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],8.831999999999999,1.0,239.85,20.0,3.0,3600.0,3.0,37.0,suvarna
suvarna-565,O=C=O,[H][H],CO,[Cu].[Si],8.7954770551337,1.0,379.85,30.0,4.0,16000.0,2.0,10.7,suvarna
suvarna-566,O=C=O,[H][H],CO,[Cu].[C].[In],8.79122574189158,1.0,239.85,30.0,3.0,7500.0,3.0,8.4,suvarna
suvarna-567,O=C=O,[H][H],CO,[Pd].[Zn],8.732800000000001,1.0,249.85,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-568,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],8.72378043584413,1.0,269.85895889658207,20.0,3.0,2400.0,3.0,7.4,suvarna
suvarna-569,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Zr],8.7,1.0,189.85,50.0,3.0,12000.0,4.0,40.5,suvarna
suvarna-570,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],8.64,1.0,219.85,30.0,3.0,14400.0,3.0,37.0,suvarna
suvarna-571,O=C=O,[H][H],CO,[Cu].[Al],8.64,1.0,219.85,30.0,3.0,14400.0,2.0,60.9,suvarna
suvarna-572,O=C=O,[H][H],CO,[Cu].[Ce],8.64,1.0,219.85,30.0,3.0,14400.0,2.0,58.1,suvarna
suvarna-573,O=C=O,[H][H],CO,[Cu].[Si].[Zn],8.6048,1.0,249.85,20.0,3.0,18000.0,3.0,5.0,suvarna
suvarna-574,O=C=O,[H][H],CO,[Cu].[Zr].[Ce],8.56742857142857,1.0,219.85,30.0,3.0,8800.0,3.0,19.5,suvarna
suvarna-575,O=C=O,[H][H],CO,[Pd].[Ti].[Zn],8.512,1.0,249.85,20.0,3.0,3600.0,3.0,5.0,suvarna
suvarna-576,O=C=O,[H][H],CO,[Cu].[C].[In],8.50019241438739,1.0,279.85,30.0,3.0,5000.0,3.0,8.4,suvarna
suvarna-577,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],8.499009564381819,1.0,269.710705748691,20.0,3.0,2400.0,3.0,8.15,suvarna
suvarna-578,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],8.48106811098826,1.0,229.675454149694,20.0,3.0,2400.0,3.0,11.65,suvarna
suvarna-579,O=C=O,[H][H],CO,[In],8.47008042305616,1.0,339.85,40.0,4.0,16000.0,1.0,100.0,suvarna
suvarna-580,O=C=O,[H][H],CO,[Cu].[Zn].[Ce],8.469999999999999,1.0,219.85,30.0,3.0,8800.0,3.0,17.5,suvarna
suvarna-581,O=C=O,[H][H],CO,[Cu].[Zn].[Si],8.4512,1.0,249.85,20.0,3.0,18000.0,3.0,4.4,suvarna
suvarna-582,O=C=O,[H][H],CO,[Pd].[Ce].[Zn].[Ca],8.40796986158528,1.0,249.85,30.0,3.0,2400.0,4.0,5.0,suvarna
suvarna-583,O=C=O,[H][H],CO,[Cu].[Si].[Zn],8.390399999999989,1.0,259.85,20.0,3.0,18000.0,3.0,5.0,suvarna
suvarna-584,O=C=O,[H][H],CO,[Cu].[Zr].[C],8.39,1.0,259.85,30.0,3.0,3600.0,3.0,10.3,suvarna
suvarna-585,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],8.384964921623581,1.0,229.85,10.0,3.0,10000.0,4.0,33.1,suvarna
suvarna-586,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],8.38225770239276,1.0,219.85,20.0,3.0,15600.0,3.0,31.0,suvarna
suvarna-587,O=C=O,[H][H],CO,[Cu].[Al],8.37,1.0,279.85,30.0,3.0,7200.0,2.0,10.0,suvarna
suvarna-588,O=C=O,[H][H],CO,[In].[Si].[Ni].[Al],8.362369337979091,1.0,244.85,1.0,3.0,12000.0,4.0,5.3,suvarna
suvarna-589,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],8.32798573975044,1.0,229.85,30.0,5.0,4480.0,3.0,29.5,suvarna
suvarna-590,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Al],8.30088843487872,1.0,179.85000000000002,80.0,3.0,13200.0,4.0,56.26,suvarna
suvarna-591,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],8.29150135765869,1.0,269.99818678569306,20.0,3.0,2400.0,3.0,9.05,suvarna
suvarna-592,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],8.27094474153296,1.0,229.85,30.0,5.0,2240.0,3.0,29.5,suvarna
suvarna-593,O=C=O,[H][H],CO,[In].[Ni],8.26805613778807,1.0,224.85,50.0,4.0,21000.0,2.0,90.3,suvarna
suvarna-594,O=C=O,[H][H],CO,[In],8.24034179014556,1.0,299.85,30.0,3.0,7500.0,1.0,100.0,suvarna
suvarna-595,O=C=O,[H][H],CO,[In],8.192,1.0,279.85,30.0,3.0,7500.0,1.0,6.0,suvarna
suvarna-596,O=C=O,[H][H],CO,[Cu].[Al],8.181,1.0,259.85,30.0,3.0,7200.0,2.0,10.0,suvarna
suvarna-597,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Si],8.17112891402917,1.0,239.85,20.0,3.0,15600.0,4.0,31.5,suvarna
suvarna-598,O=C=O,[H][H],CO,[In].[Zr].[Y],8.15596617849534,1.0,254.85,4.0,4.0,52000.0,3.0,9.1,suvarna
suvarna-599,O=C=O,[H][H],CO,[Cu].[C].[In],8.11301115241635,1.0,279.85,10.0,3.0,7500.0,3.0,7.7,suvarna
suvarna-600,O=C=O,[H][H],CO,[Pd].[Ti].[Si],8.10919219256009,1.0,359.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-601,O=C=O,[H][H],CO,[Pd].[Ce].[Zn].[Ca],8.08476647518216,1.0,229.85,30.0,3.0,2400.0,4.0,5.0,suvarna
suvarna-602,O=C=O,[H][H],CO,[Cu].[Al].[Zn].[Zr].[Mn],8.06552006552006,1.0,269.85,20.0,3.0,4320.0,5.0,10.0,suvarna
suvarna-603,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],8.064,1.0,239.85,20.0,3.0,3600.0,3.0,37.0,suvarna
suvarna-604,O=C=O,[H][H],CO,[In].[Zr],8.03854003530718,1.0,319.85,20.0,3.0,9000.0,2.0,20.0,suvarna
suvarna-605,O=C=O,[H][H],CO,[Cu].[Al],8.019,1.0,259.85,30.0,3.0,7200.0,2.0,10.0,suvarna
suvarna-606,O=C=O,[H][H],CO,[Cu].[Al].[Zn].[Zr].[Mn],7.93985937087912,1.0,249.85,20.0,3.0,7200.0,5.0,10.0,suvarna
suvarna-607,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Si],7.87759666832409,1.0,219.85,20.0,3.0,15600.0,4.0,30.8,suvarna
suvarna-608,O=C=O,[H][H],CO,[In].[Zr],7.8712011013867,1.0,319.85,20.0,3.0,9000.0,2.0,20.0,suvarna
suvarna-609,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],7.84563992418959,1.0,219.62231130241105,20.0,3.0,2400.0,3.0,7.4,suvarna
suvarna-610,O=C=O,[H][H],CO,[In],7.81802678571428,1.0,299.85,20.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-611,O=C=O,[H][H],CO,[Cu].[Al],7.7832,1.0,279.85,30.0,3.0,7200.0,2.0,10.0,suvarna
suvarna-612,O=C=O,[H][H],CO,[In],7.7632140874242195,1.0,329.85,30.0,3.0,7500.0,1.0,100.0,suvarna
suvarna-613,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],7.69660881734604,1.0,249.85,30.0,3.0,2400.0,3.0,5.0,suvarna
suvarna-614,O=C=O,[H][H],CO,[Cu].[C],7.68,1.0,279.85,30.0,3.0,7500.0,2.0,8.0,suvarna
suvarna-615,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],7.652210671277369,1.0,229.85,30.0,3.0,2400.0,3.0,5.0,suvarna
suvarna-616,O=C=O,[H][H],CO,[In],7.59239687697076,1.0,339.85,40.0,4.0,24000.0,1.0,100.0,suvarna
suvarna-617,O=C=O,[H][H],CO,[In].[Si].[Ni].[Al],7.52613240418118,1.0,274.85,1.0,3.0,12000.0,4.0,6.2,suvarna
suvarna-618,O=C=O,[H][H],CO,[Cu].[Zn].[Al],7.52030796588143,1.0,229.85,30.0,5.0,2240.0,3.0,31.5,suvarna
suvarna-619,O=C=O,[H][H],CO,[Pd].[Ce].[Zn].[Ca],7.50853969130913,1.0,259.85,30.0,3.0,2400.0,4.0,5.0,suvarna
suvarna-620,O=C=O,[H][H],CO,[Cu].[Zn].[Pd],7.5,1.0,169.85000000000002,360.0,3.8,10588.235294117649,3.0,47.42,suvarna
suvarna-621,O=C=O,[H][H],CO,[Cu].[Al],7.5,1.0,169.85000000000002,360.0,3.8,10588.235294117649,2.0,18.0,suvarna
suvarna-622,O=C=O,[H][H],CO,[In],7.46885496363555,1.0,299.85,30.0,3.0,7500.0,1.0,100.0,suvarna
suvarna-623,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],7.467428571428571,1.0,199.85,10.0,3.0,8800.0,3.0,31.0,suvarna
suvarna-624,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[W],7.456,1.0,239.85,30.0,3.0,2400.0,4.0,35.1,suvarna
suvarna-625,O=C=O,[H][H],CO,[Cu].[Al].[Ba],7.41,1.0,199.85,360.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-626,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Zr],7.3999999999999995,1.0,189.85,50.0,3.0,12000.0,4.0,39.3,suvarna
suvarna-627,O=C=O,[H][H],CO,[In].[Al],7.3999999999999995,1.0,299.85,40.0,3.0,21600.0,2.0,9.8,suvarna
suvarna-628,O=C=O,[H][H],CO,[In],7.374758569962631,1.0,249.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-629,O=C=O,[H][H],CO,[Pd].[Ce].[Zn],7.37154989384288,1.0,279.85,20.0,3.0,2400.0,3.0,8.0,suvarna
suvarna-630,O=C=O,[H][H],CO,[Pd].[Zn].[Al],7.3641936509440304,1.0,249.85,30.0,3.0,6000.0,3.0,2.75,suvarna
suvarna-631,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],7.3568,1.0,269.85,30.0,3.0,10000.0,3.0,15.1,suvarna
suvarna-632,O=C=O,[H][H],CO,[In].[Zr].[Y],7.28828825254236,1.0,254.85,4.0,4.0,52000.0,3.0,8.4,suvarna
suvarna-633,O=C=O,[H][H],CO,[In].[Si].[Ni].[Al],7.24738675958188,1.0,259.85,1.0,3.0,12000.0,4.0,5.3,suvarna
suvarna-634,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Mo],7.1359999999999895,1.0,239.85,30.0,3.0,2400.0,4.0,36.9,suvarna
suvarna-635,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],7.1008000000000004,1.0,269.85,30.0,3.0,10000.0,3.0,15.1,suvarna
suvarna-636,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],7.1,1.0,219.85,80.0,3.0,900.0,3.0,10.0,suvarna
suvarna-637,O=C=O,[H][H],CO,[In].[Al],7.1,1.0,249.85,40.0,3.0,21600.0,2.0,16.4,suvarna
suvarna-638,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Al],7.0847851335656005,1.0,229.85,30.0,5.0,1500.0,4.0,30.0,suvarna
suvarna-639,O=C=O,[H][H],CO,[Cu].[Zr].[C],7.07,1.0,279.85,100.0,3.8,10588.235294117649,3.0,12.3,suvarna
suvarna-640,O=C=O,[H][H],CO,[Cu].[Al].[Ba],7.07,1.0,279.85,100.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-641,O=C=O,[H][H],CO,[In],7.069901124993599,1.0,329.85,30.0,3.0,7500.0,1.0,100.0,suvarna
suvarna-642,O=C=O,[H][H],CO,[Cu].[Zr].[C],7.049999999999999,1.0,239.85,30.0,3.0,3600.0,3.0,10.3,suvarna
suvarna-643,O=C=O,[H][H],CO,[In].[Zr],7.04230763553977,1.0,319.85,20.0,3.0,9000.0,2.0,20.0,suvarna
suvarna-644,O=C=O,[H][H],CO,[In],6.9964169998446,1.0,259.85,40.0,4.0,16000.0,1.0,100.0,suvarna
suvarna-645,O=C=O,[H][H],CO,[In].[Si].[Ni].[Al],6.96864111498257,1.0,274.85,1.0,3.0,12000.0,4.0,6.7,suvarna
suvarna-646,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],6.95408,1.0,229.85,30.0,3.0,2240.0,3.0,45.5,suvarna
